"id_reserva","id_cliente","GeographyKey","CurrencyKey","tipo_habitacion","noches","monto_reserva_origen","canal_reserva","cancelo_reserva"
"RES09356","CAM00815",494,75,"Deluxe",14,1558.41,"App","No"
"RES09357","CAM07409",288,37,"Suite Presidencial",6,3617.91,"Agencia","No"
"RES09358","CAM05046",571,15,"Standard",10,3228.32,"Web","No"
"RES09359","CAM03225",413,9,"Standard",3,3796.85,"Web","No"
"RES09360","CAM03140",643,20,"Standard",4,3436.37,"Agencia","No"
"RES09361","CAM01175",94,71,"Standard",1,2212.82,"Web","Si"
"RES09362","CAM08223",571,32,"Standard",6,2771.2,"Call Center","No"
"RES09363","CAM09066",404,9,"Standard",7,945.23,"Booking","No"
"RES09364","CAM01375",503,98,"Junior Suite",14,3734.23,"Agencia","No"
"RES09365","CAM02574",120,44,"Deluxe",3,1691.12,"Booking","Si"
"RES09366","CAM00008",62,51,"Standard",8,1333.2,"Booking","No"
"RES09367","CAM04401",385,62,"Standard",6,1414.89,"App","No"
"RES09368","CAM06382",351,21,"Deluxe",3,1744.74,"Expedia","No"
"RES09369","CAM08289",398,56,"Standard",10,480.47,"Expedia","No"
"RES09370","CAM07014",439,40,"Standard",14,2827.79,"Web","No"
"RES09371","CAM03245",34,68,"Standard",9,3377.48,"App","No"
"RES09372","CAM05682",377,60,"Junior Suite",14,2026.82,"Agencia","No"
"RES09373","CAM04311",79,23,"Standard",10,740.2,"Web","No"
"RES09374","CAM00223",611,2,"Standard",10,1146.35,"App","No"
"RES09375","CAM02159",232,78,"Suite Ejecutiva",10,1896.41,"Booking","No"
"RES09376","CAM08777",74,38,"Deluxe",12,3966.45,"Web","No"
"RES09377","CAM00703",74,65,"Standard",5,4829.98,"Expedia","No"
"RES09378","CAM01565",367,76,"Standard",10,3612.29,"Booking","Si"
"RES09379","CAM01970",43,85,"Deluxe",11,1315.11,"Call Center","Si"
"RES09380","CAM08178",539,71,"Standard",14,2253.81,"Expedia","No"
"RES09381","CAM03161",46,34,"Deluxe",8,1475.18,"Expedia","No"
"RES09382","CAM07546",344,42,"Standard",6,1433.43,"Expedia","No"
"RES09383","CAM04266",341,65,"Standard",4,3230.12,"Expedia","Si"
"RES09384","CAM07355",375,17,"Standard",7,262.13,"Booking","No"
"RES09385","CAM01841",97,24,"Junior Suite",7,1857.37,"Expedia","No"
"RES09386","CAM06899",270,94,"Standard",14,1194.17,"Agencia","No"
"RES09387","CAM09405",373,43,"Deluxe",6,4689.3,"Web","Si"
"RES09388","CAM02859",539,81,"Junior Suite",4,3568.99,"Expedia","No"
"RES09389","CAM05558",373,1,"Standard",14,3201.92,"Web","Si"
"RES09390","CAM07754",169,81,"Deluxe",5,4461.41,"Booking","No"
"RES09391","CAM01355",138,11,"Junior Suite",5,4276.06,"Web","No"
"RES09392","CAM06171",211,74,"Standard",6,2659.23,"App","No"
"RES09393","CAM07074",340,48,"Deluxe",9,469.12,"Call Center","No"
"RES09394","CAM04924",296,38,"Standard",8,3950.58,"App","No"
"RES09395","CAM03412",359,71,"Standard",13,4612.09,"Web","No"
"RES09396","CAM05992",278,5,"Deluxe",13,2165.43,"Expedia","No"
"RES09397","CAM01383",401,88,"Junior Suite",2,1572.72,"Web","No"
"RES09398","CAM01582",404,74,"Standard",4,4693.46,"Expedia","No"
"RES09399","CAM07717",121,22,"Standard",10,2340.62,"Web","No"
"RES09400","CAM05670",641,25,"Deluxe",1,4000.76,"App","No"
"RES09401","CAM09483",217,68,"Suite Presidencial",1,3222.42,"Expedia","No"
"RES09402","CAM02231",284,72,"Standard",8,3831.65,"Agencia","No"
"RES09403","CAM04954",259,63,"Standard",11,1274.71,"Expedia","Si"
"RES09404","CAM00803",367,77,"Deluxe",1,1678.43,"Booking","No"
"RES09405","CAM01019",435,33,"Standard",7,3304.59,"Agencia","No"
"RES09406","CAM06096",205,74,"Standard",7,2246.91,"Web","No"
"RES09407","CAM08329",74,92,"Standard",5,4199.56,"App","No"
"RES09408","CAM06353",450,74,"Junior Suite",3,1073.87,"Web","No"
"RES09409","CAM09225",169,95,"Standard",8,759.28,"Agencia","No"
"RES09410","CAM09560",261,4,"Junior Suite",11,3749.69,"Expedia","No"
"RES09411","CAM09684",648,67,"Deluxe",9,2258.65,"Booking","Si"
"RES09412","CAM08033",318,21,"Deluxe",3,4090.88,"Call Center","No"
"RES09413","CAM00701",442,58,"Suite Ejecutiva",9,495.54,"Booking","No"
"RES09414","CAM07710",243,12,"Suite Presidencial",6,4441.6,"Web","No"
"RES09415","CAM01497",268,59,"Deluxe",5,2866.42,"Booking","No"
"RES09416","CAM08693",395,86,"Standard",8,1796.08,"Booking","No"
"RES09417","CAM04652",210,46,"Suite Ejecutiva",11,911.2,"Web","No"
"RES09418","CAM08837",513,68,"Standard",2,1106.24,"Web","No"
"RES09419","CAM09551",444,26,"Standard",12,4695.23,"App","No"
"RES09420","CAM04645",24,85,"Standard",5,4111.59,"App","No"
"RES09421","CAM06343",237,24,"Deluxe",8,1297.79,"Web","Si"
"RES09422","CAM09094",366,86,"Standard",3,3143.65,"Agencia","No"
"RES09423","CAM09330",414,1,"Suite Ejecutiva",5,3105.29,"App","Si"
"RES09424","CAM00869",394,99,"Standard",14,3021.98,"Booking","No"
"RES09425","CAM00483",308,54,"Standard",3,613.4,"Web","No"
"RES09426","CAM07333",255,74,"Standard",2,2102.79,"Expedia","No"
"RES09427","CAM07689",282,17,"Standard",13,641.2,"Web","No"
"RES09428","CAM01346",243,73,"Standard",1,1083.38,"Agencia","No"
"RES09429","CAM01302",231,27,"Standard",4,1812.02,"Booking","No"
"RES09430","CAM03478",646,8,"Standard",12,3770.05,"Agencia","No"
"RES09431","CAM00062",195,56,"Standard",1,1083.75,"Agencia","No"
"RES09432","CAM08776",377,96,"Suite Ejecutiva",7,2866.47,"App","No"
"RES09433","CAM08729",185,22,"Suite Presidencial",3,2545.41,"Web","No"
"RES09434","CAM01561",503,96,"Deluxe",12,271.81,"Web","No"
"RES09435","CAM06047",41,48,"Standard",11,4656.5,"Web","No"
"RES09436","CAM07919",429,75,"Deluxe",12,3615.16,"Web","No"
"RES09437","CAM08757",6,86,"Deluxe",1,4143.28,"Booking","No"
"RES09438","CAM09522",643,45,"Junior Suite",11,4464.53,"Expedia","No"
"RES09439","CAM03763",615,103,"Junior Suite",13,359.42,"Booking","No"
"RES09440","CAM01197",78,79,"Deluxe",2,3561.7,"Booking","No"
"RES09441","CAM09606",602,31,"Standard",2,1799.92,"Web","No"
"RES09442","CAM01676",366,53,"Deluxe",5,4571.32,"Web","No"
"RES09443","CAM07595",454,78,"Junior Suite",14,1591.37,"Web","No"
"RES09444","CAM07714",517,100,"Standard",1,547.02,"Booking","No"
"RES09445","CAM07225",568,103,"Standard",13,2021.89,"Booking","No"
"RES09446","CAM00305",624,39,"Standard",11,2328.23,"Booking","No"
"RES09447","CAM07982",447,32,"Standard",9,4287.92,"Expedia","No"
"RES09448","CAM04682",420,28,"Junior Suite",4,4321.85,"Agencia","No"
"RES09449","CAM06118",480,93,"Junior Suite",2,4459.13,"Booking","No"
"RES09450","CAM07629",82,55,"Suite Ejecutiva",3,2971.31,"Expedia","No"
"RES09451","CAM08715",599,96,"Suite Presidencial",1,2602.57,"Web","No"
"RES09452","CAM07911",251,26,"Standard",8,1593.46,"Agencia","No"
"RES09453","CAM07747",497,21,"Suite Presidencial",1,1591.55,"Booking","No"
"RES09454","CAM06223",532,93,"Standard",3,3704.83,"Expedia","No"
"RES09455","CAM06775",240,77,"Standard",12,2588.3,"Call Center","No"
"RES09456","CAM06220",315,72,"Standard",8,3482.41,"Web","No"
"RES09457","CAM02277",218,13,"Standard",3,4708.88,"Web","No"
"RES09458","CAM03120",186,10,"Junior Suite",9,4811.23,"Web","No"
"RES09459","CAM02304",441,19,"Standard",2,1752.71,"App","No"
"RES09460","CAM02741",224,28,"Suite Presidencial",11,424.73,"Call Center","No"
"RES09461","CAM01884",15,73,"Standard",10,4624.67,"Expedia","No"
"RES09462","CAM00801",581,49,"Standard",1,4064.1,"Web","No"
"RES09463","CAM09623",580,59,"Junior Suite",3,4840.64,"Booking","No"
"RES09464","CAM05080",465,46,"Suite Presidencial",6,1101.55,"Booking","No"
"RES09465","CAM05371",627,101,"Suite Ejecutiva",8,3893.24,"Web","No"
"RES09466","CAM06163",451,84,"Junior Suite",2,4343.99,"Web","No"
"RES09467","CAM04148",375,102,"Standard",2,343.99,"Web","No"
"RES09468","CAM04116",462,9,"Junior Suite",5,586.34,"Expedia","No"
"RES09469","CAM06218",374,32,"Junior Suite",9,3870.61,"Booking","No"
"RES09470","CAM02559",237,38,"Standard",13,2447.04,"App","No"
"RES09471","CAM08724",60,85,"Standard",6,3578.46,"Booking","No"
"RES09472","CAM07585",394,88,"Deluxe",4,4546.06,"Web","No"
"RES09473","CAM00653",625,21,"Suite Ejecutiva",10,4037.27,"App","No"
"RES09474","CAM02224",135,66,"Standard",10,874.15,"Web","Si"
"RES09475","CAM06758",365,27,"Standard",10,2727.9,"Expedia","No"
"RES09476","CAM08903",233,64,"Standard",6,2467.05,"Expedia","No"
"RES09477","CAM01276",286,37,"Standard",8,3246.02,"Agencia","No"
"RES09478","CAM02744",211,27,"Standard",6,1586.92,"Call Center","No"
"RES09479","CAM03042",215,105,"Standard",8,3770.64,"Web","Si"
"RES09480","CAM03162",293,25,"Standard",14,3894.45,"Expedia","No"
"RES09481","CAM01929",105,102,"Suite Presidencial",2,2404.4,"Expedia","No"
"RES09482","CAM06323",37,9,"Deluxe",13,3098.71,"Expedia","Si"
"RES09483","CAM02661",446,88,"Standard",3,4817.86,"Booking","No"
"RES09484","CAM03159",65,22,"Deluxe",1,4850.84,"Booking","No"
"RES09485","CAM00492",406,85,"Suite Ejecutiva",8,2274.99,"App","Si"
"RES09486","CAM08283",487,96,"Standard",5,4201.44,"Agencia","No"
"RES09487","CAM09528",467,63,"Junior Suite",6,1735.86,"Web","No"
"RES09488","CAM02294",443,81,"Standard",9,3062.64,"Call Center","No"
"RES09489","CAM01550",649,84,"Standard",14,4966.19,"Web","No"
"RES09490","CAM00151",579,82,"Standard",2,177.74,"App","No"
"RES09491","CAM08804",543,100,"Deluxe",11,2527.6,"Web","No"
"RES09492","CAM01299",588,86,"Standard",13,2819.36,"Call Center","No"
"RES09493","CAM03729",401,105,"Standard",11,2647.78,"Expedia","No"
"RES09494","CAM08361",125,34,"Junior Suite",5,2738.71,"App","No"
"RES09495","CAM01061",251,7,"Suite Presidencial",11,2789.51,"Web","Si"
"RES09496","CAM00487",506,105,"Standard",3,3352.36,"Agencia","No"
"RES09497","CAM01651",82,26,"Standard",12,2558.08,"Agencia","Si"
"RES09498","CAM03962",459,23,"Deluxe",1,4161.04,"App","No"
"RES09499","CAM04092",610,61,"Standard",3,2027.83,"Web","Si"
"RES09500","CAM00400",345,103,"Standard",5,876.41,"Agencia","No"
"RES09501","CAM07939",346,11,"Junior Suite",12,4940.81,"Expedia","Si"
"RES09502","CAM04398",339,66,"Standard",4,470.44,"App","No"
"RES09503","CAM03727",253,88,"Suite Presidencial",5,1469.37,"Booking","No"
"RES09504","CAM06667",489,46,"Junior Suite",8,2443,"Call Center","Si"
"RES09505","CAM09720",65,70,"Standard",6,3952.48,"Web","No"
"RES09506","CAM03936",88,90,"Deluxe",10,3678.76,"Web","No"
"RES09507","CAM04234",163,30,"Junior Suite",14,870.78,"Web","No"
"RES09508","CAM01959",336,50,"Junior Suite",7,4840.29,"Booking","No"
"RES09509","CAM00385",291,41,"Standard",9,4264.45,"Web","No"
"RES09510","CAM02455",271,99,"Standard",1,1921.31,"Booking","No"
"RES09511","CAM08290",509,33,"Standard",3,1288.81,"App","No"
"RES09512","CAM03671",615,59,"Junior Suite",11,4670.4,"Expedia","No"
"RES09513","CAM05583",426,66,"Standard",8,3290.19,"Web","No"
"RES09514","CAM03898",397,82,"Standard",12,4064.65,"Booking","No"
"RES09515","CAM00686",22,50,"Standard",1,3907.66,"Booking","No"
"RES09516","CAM01676",320,13,"Junior Suite",7,4472.77,"App","No"
"RES09517","CAM06103",234,46,"Deluxe",5,4498.04,"App","No"
"RES09518","CAM00276",464,50,"Suite Ejecutiva",3,3808.64,"App","No"
"RES09519","CAM02110",190,99,"Suite Ejecutiva",7,2937.43,"Web","No"
"RES09520","CAM00624",75,47,"Junior Suite",13,3701.61,"Agencia","No"
"RES09521","CAM09098",493,7,"Deluxe",2,541,"Booking","Si"
"RES09522","CAM05215",434,101,"Standard",9,1046.23,"Agencia","No"
"RES09523","CAM08199",264,57,"Suite Ejecutiva",7,2362.23,"Web","No"
"RES09524","CAM06886",375,5,"Junior Suite",8,857.36,"Booking","No"
"RES09525","CAM07054",336,59,"Standard",9,2601.9,"Web","No"
"RES09526","CAM08604",302,16,"Deluxe",13,246.45,"Web","Si"
"RES09527","CAM03321",410,101,"Junior Suite",8,1495.82,"Booking","No"
"RES09528","CAM08250",566,26,"Suite Ejecutiva",8,2937.39,"Web","No"
"RES09529","CAM05430",59,78,"Junior Suite",5,3468.74,"Expedia","No"
"RES09530","CAM09221",2,68,"Deluxe",14,2074.87,"Call Center","No"
"RES09531","CAM02256",410,90,"Standard",1,2792.12,"Agencia","Si"
"RES09532","CAM02297",22,80,"Suite Presidencial",13,2234.21,"Web","No"
"RES09533","CAM02281",308,49,"Junior Suite",3,3736.06,"Web","No"
"RES09534","CAM05568",35,25,"Standard",2,1875.57,"Web","No"
"RES09535","CAM08574",278,54,"Standard",11,3974.16,"Booking","No"
"RES09536","CAM05941",102,8,"Suite Ejecutiva",7,2696.2,"Web","No"
"RES09537","CAM01099",616,56,"Deluxe",4,4404.83,"Web","No"
"RES09538","CAM05159",468,16,"Deluxe",6,2677.23,"Web","No"
"RES09539","CAM00073",374,73,"Standard",11,885.66,"Booking","No"
"RES09540","CAM09336",31,33,"Junior Suite",12,1128.61,"App","No"
"RES09541","CAM06904",455,54,"Deluxe",3,4712.43,"Web","No"
"RES09542","CAM00109",599,30,"Suite Ejecutiva",13,4982.16,"Booking","No"
"RES09543","CAM09982",36,48,"Standard",11,2287.05,"Booking","No"
"RES09544","CAM09390",540,45,"Suite Ejecutiva",3,4884.19,"App","No"
"RES09545","CAM05179",402,28,"Standard",5,3119.25,"Booking","No"
"RES09546","CAM04733",228,26,"Standard",7,1229.04,"Web","Si"
"RES09547","CAM04349",256,25,"Suite Ejecutiva",3,1593.51,"Web","No"
"RES09548","CAM05740",482,63,"Junior Suite",10,3543.1,"Agencia","No"
"RES09549","CAM03923",393,50,"Standard",13,144.83,"Booking","No"
"RES09550","CAM01851",123,92,"Suite Ejecutiva",2,2862.38,"Web","No"
"RES09551","CAM07483",180,6,"Junior Suite",9,1814.6,"Web","No"
"RES09552","CAM08226",633,10,"Deluxe",14,1833.34,"Booking","No"
"RES09553","CAM00281",349,9,"Deluxe",12,798.92,"Web","No"
"RES09554","CAM00894",278,16,"Standard",7,3210.81,"Web","Si"
"RES09555","CAM02299",602,63,"Standard",12,3055.4,"Booking","No"
"RES09556","CAM04529",138,20,"Standard",3,1771.18,"Call Center","No"
"RES09557","CAM00959",575,89,"Standard",6,964.64,"Agencia","No"
"RES09558","CAM03242",431,85,"Deluxe",5,1909.29,"Booking","No"
"RES09559","CAM02770",386,29,"Deluxe",2,1354.06,"Expedia","No"
"RES09560","CAM02139",611,97,"Standard",14,855.79,"Agencia","No"
"RES09561","CAM09960",248,85,"Deluxe",3,2317.29,"Agencia","No"
"RES09562","CAM05576",313,101,"Standard",6,434.02,"Call Center","No"
"RES09563","CAM09676",90,72,"Deluxe",4,2953.34,"Booking","No"
"RES09564","CAM08952",589,69,"Standard",6,1527.97,"Expedia","No"
"RES09565","CAM06651",248,86,"Standard",13,3149.11,"Booking","No"
"RES09566","CAM09658",201,102,"Deluxe",4,3404.49,"Web","No"
"RES09567","CAM04080",60,22,"Standard",8,916.97,"Agencia","No"
"RES09568","CAM04106",90,63,"Standard",12,2620.68,"Call Center","No"
"RES09569","CAM06266",336,22,"Deluxe",6,1002.2,"Web","No"
"RES09570","CAM01305",616,41,"Deluxe",3,928.61,"Web","No"
"RES09571","CAM09405",354,1,"Standard",11,916.08,"Agencia","No"
"RES09572","CAM04703",636,97,"Standard",9,4077.19,"Web","No"
"RES09573","CAM04089",316,14,"Junior Suite",8,3179.26,"Booking","No"
"RES09574","CAM00846",37,89,"Suite Ejecutiva",6,3168.49,"Agencia","No"
"RES09575","CAM01495",28,33,"Suite Ejecutiva",12,1075.38,"Web","Si"
"RES09576","CAM00705",498,50,"Standard",10,4104.62,"Booking","No"
"RES09577","CAM08536",522,2,"Deluxe",9,2474.93,"Agencia","No"
"RES09578","CAM06529",597,33,"Standard",1,1196.06,"Agencia","Si"
"RES09579","CAM02116",347,85,"Deluxe",7,2205.17,"App","No"
"RES09580","CAM04667",332,36,"Standard",7,2853.01,"Expedia","No"
"RES09581","CAM06788",386,84,"Deluxe",14,2287.12,"Web","No"
"RES09582","CAM07072",470,93,"Deluxe",13,3440.61,"Expedia","No"
"RES09583","CAM00113",440,67,"Suite Presidencial",7,4484.44,"Booking","No"
"RES09584","CAM05298",36,38,"Standard",13,3312.91,"Web","No"
"RES09585","CAM00198",116,87,"Standard",5,1492.64,"Agencia","Si"
"RES09586","CAM07129",6,26,"Deluxe",1,1787.11,"Web","No"
"RES09587","CAM06793",431,100,"Deluxe",2,2030.04,"Call Center","No"
"RES09588","CAM01548",368,79,"Suite Presidencial",11,2893.38,"Expedia","No"
"RES09589","CAM05060",595,25,"Standard",10,3324.9,"Agencia","Si"
"RES09590","CAM00832",19,60,"Standard",8,604.14,"Expedia","No"
"RES09591","CAM09312",443,79,"Junior Suite",4,2744.72,"App","No"
"RES09592","CAM04856",221,81,"Deluxe",4,4059.81,"Booking","No"
"RES09593","CAM06327",71,38,"Suite Ejecutiva",8,3310.79,"App","No"
"RES09594","CAM04242",458,2,"Standard",8,879.05,"Web","No"
"RES09595","CAM09119",243,66,"Junior Suite",11,2869.75,"Expedia","No"
"RES09596","CAM06305",454,65,"Junior Suite",3,212.61,"App","No"
"RES09597","CAM01554",459,15,"Standard",3,4170.25,"Web","No"
"RES09598","CAM06608",186,73,"Standard",7,4433.98,"Web","No"
"RES09599","CAM03309",103,27,"Standard",4,1813.91,"Web","No"
"RES09600","CAM08021",543,23,"Standard",10,4065.14,"Web","Si"
"RES09601","CAM04543",499,53,"Standard",12,4637.54,"Agencia","No"
"RES09602","CAM01905",374,71,"Standard",6,2829.27,"Agencia","No"
"RES09603","CAM09322",468,58,"Standard",14,2850.44,"Agencia","No"
"RES09604","CAM05191",41,2,"Standard",1,348.69,"App","No"
"RES09605","CAM06438",628,55,"Standard",8,4513.89,"Expedia","No"
"RES09606","CAM01586",143,86,"Suite Ejecutiva",9,2579.55,"Call Center","No"
"RES09607","CAM05353",414,45,"Standard",6,3823.43,"Agencia","No"
"RES09608","CAM01359",168,93,"Junior Suite",13,317.4,"Agencia","No"
"RES09609","CAM09443",126,16,"Standard",3,799.46,"Web","No"
"RES09610","CAM07779",150,44,"Standard",2,1828.3,"Web","No"
"RES09611","CAM02718",585,70,"Junior Suite",8,2857.75,"Agencia","No"
"RES09612","CAM01167",283,14,"Standard",11,1886.21,"Expedia","No"
"RES09613","CAM08611",536,2,"Standard",12,2139.44,"Agencia","No"
"RES09614","CAM03327",71,70,"Deluxe",14,2036.5,"App","No"
"RES09615","CAM07660",314,81,"Deluxe",13,3963.8,"Expedia","No"
"RES09616","CAM04683",584,61,"Deluxe",10,2479.68,"Call Center","No"
"RES09617","CAM01799",232,73,"Junior Suite",7,1402.36,"Agencia","No"
"RES09618","CAM04671",258,83,"Standard",14,4423.64,"Call Center","No"
"RES09619","CAM09233",533,52,"Suite Ejecutiva",10,1703.99,"Call Center","No"
"RES09620","CAM07641",360,49,"Standard",10,2649.12,"Expedia","No"
"RES09621","CAM05826",37,18,"Suite Ejecutiva",1,1522.52,"Booking","No"
"RES09622","CAM04315",351,39,"Deluxe",9,4379,"Web","Si"
"RES09623","CAM04784",11,33,"Standard",7,3531.4,"Booking","Si"
"RES09624","CAM06333",437,28,"Suite Ejecutiva",7,2190.3,"Call Center","No"
"RES09625","CAM01207",124,57,"Junior Suite",11,1548.7,"Agencia","No"
"RES09626","CAM05003",123,31,"Deluxe",12,1979.49,"Booking","No"
"RES09627","CAM00670",208,89,"Standard",9,1966.91,"App","No"
"RES09628","CAM00275",129,102,"Suite Presidencial",2,712.64,"Call Center","No"
"RES09629","CAM01333",104,50,"Standard",8,4152.92,"Expedia","No"
"RES09630","CAM01398",178,23,"Suite Ejecutiva",9,4196.47,"App","Si"
"RES09631","CAM07082",127,62,"Junior Suite",3,2427.31,"Call Center","No"
"RES09632","CAM04332",607,11,"Deluxe",5,4819.52,"App","No"
"RES09633","CAM08445",582,56,"Standard",5,4792.46,"Expedia","No"
"RES09634","CAM03906",478,45,"Standard",9,4026.32,"Web","Si"
"RES09635","CAM05724",608,11,"Standard",14,3251.77,"Agencia","No"
"RES09636","CAM01745",78,81,"Standard",14,4908.07,"Call Center","No"
"RES09637","CAM04285",455,87,"Junior Suite",6,4848.26,"Booking","Si"
"RES09638","CAM02410",88,87,"Deluxe",12,3580.3,"Booking","Si"
"RES09639","CAM04284",380,46,"Standard",2,1151.19,"Web","No"
"RES09640","CAM01357",43,98,"Junior Suite",7,1205.39,"Web","No"
"RES09641","CAM01339",476,17,"Standard",1,4980.15,"Call Center","No"
"RES09642","CAM02885",8,4,"Standard",2,929.85,"Expedia","Si"
"RES09643","CAM03553",613,17,"Standard",8,2397.56,"Agencia","No"
"RES09644","CAM01818",433,1,"Standard",14,1925.15,"Web","No"
"RES09645","CAM02673",358,2,"Deluxe",5,350.42,"Booking","No"
"RES09646","CAM04291",235,101,"Standard",4,3781.07,"Booking","No"
"RES09647","CAM09698",99,94,"Deluxe",14,2592.78,"Call Center","Si"
"RES09648","CAM01992",139,70,"Standard",3,188.39,"Expedia","No"
"RES09649","CAM09071",189,76,"Standard",7,368.16,"Booking","Si"
"RES09650","CAM00458",452,71,"Deluxe",2,535.16,"Agencia","No"
"RES09651","CAM00112",94,39,"Suite Ejecutiva",8,2548.24,"Web","No"
"RES09652","CAM03693",466,101,"Standard",12,1348.27,"Call Center","No"
"RES09653","CAM03677",201,23,"Junior Suite",2,699.82,"Booking","No"
"RES09654","CAM00879",40,41,"Standard",8,3349.16,"Booking","No"
"RES09655","CAM06564",509,95,"Standard",11,4615.17,"Booking","Si"
"RES09656","CAM01820",442,47,"Deluxe",1,1903.2,"Call Center","No"
"RES09657","CAM04687",473,101,"Junior Suite",4,3792.13,"Call Center","No"
"RES09658","CAM03448",278,3,"Standard",5,184.7,"App","No"
"RES09659","CAM00690",631,73,"Standard",11,2355.05,"Web","No"
"RES09660","CAM03689",554,101,"Suite Presidencial",9,1309.41,"App","No"
"RES09661","CAM05785",566,69,"Suite Presidencial",4,2736.08,"App","No"
"RES09662","CAM08339",328,55,"Deluxe",12,4204.71,"Booking","No"
"RES09663","CAM07061",232,83,"Suite Ejecutiva",2,2928.5,"Web","No"
"RES09664","CAM05197",1,22,"Junior Suite",8,2775.22,"Booking","No"
"RES09665","CAM04320",115,42,"Deluxe",9,1361.76,"Expedia","Si"
"RES09666","CAM06800",126,49,"Standard",11,345.64,"Agencia","Si"
"RES09667","CAM04989",256,36,"Junior Suite",10,4451.6,"Web","No"
"RES09668","CAM07399",246,78,"Suite Ejecutiva",9,3182.94,"Agencia","No"
"RES09669","CAM03370",571,13,"Deluxe",5,1035.51,"App","Si"
